License,StartLatitude,StartLongitude,StartTime,DestinationLatitude,DestinationLongitude,DestinationTime
219,48.100462,11.545585,2019-07-04 20:18:04,48.169245,11.534815,2019-07-04 20:43:04
182,48.187901,11.571421,2019-07-04 20:28:04,48.187671,11.570539,2019-07-04 20:43:04
197,48.180278,11.573203,2019-07-04 17:03:03,48.163149,11.587959,2019-07-04 20:43:04
171,48.189038,11.512457,2019-07-04 19:08:03,48.159639,11.585649,2019-07-04 20:43:04
472,48.151998,11.569796,2019-07-04 20:08:04,48.159416,11.591522,2019-07-04 20:43:04
188,48.126649,11.530733,2019-07-04 19:53:03,48.15615,11.586268,2019-07-04 20:43:04
87,48.158477,11.545747,2019-07-04 20:28:04,48.164356,11.598306,2019-07-04 20:43:04
513,48.173277,11.564423,2019-07-04 20:08:04,48.192765,11.593022,2019-07-04 20:43:04
404,48.139632,11.599521,2019-07-04 20:13:04,48.197463,11.625365,2019-07-04 20:43:04
130,48.120069,11.558859,2019-07-04 20:13:04,48.143668,11.603672,2019-07-04 20:43:04
415,48.138162,11.540427,2019-07-04 20:08:04,48.148071,11.608926,2019-07-04 20:43:04
622,48.132593,11.576156,2019-07-04 20:18:04,48.14936,11.600184,2019-07-04 20:43:04
557,48.135369,11.501835,2019-07-04 19:18:03,48.126241,11.634078,2019-07-04 20:43:04
173,48.088543,11.559656,2019-07-04 20:08:04,48.12633,11.605784,2019-07-04 20:43:04
510,48.119761,11.621488,2019-07-04 20:23:04,48.093834,11.645186,2019-07-04 20:43:04
86,48.147208,11.560261,2019-07-04 18:03:03,48.088637,11.640583,2019-07-04 20:43:04
490,48.079646,11.645446,2019-07-04 19:43:03,48.106208,11.588928,2019-07-04 20:43:04
618,48.132917,11.607827,2019-07-04 19:53:03,48.101347,11.57176,2019-07-04 20:43:04
128,48.095699,11.573118,2019-07-04 19:23:03,48.094013,11.568948,2019-07-04 20:43:04
321,48.136339,11.564246,2019-07-04 20:08:04,48.110564,11.575763,2019-07-04 20:43:04
271,48.265855,11.665014,2019-07-04 20:08:04,48.206664,11.563768,2019-07-04 20:43:04
605,48.180273,11.573204,2019-07-04 20:13:04,48.206044,11.563656,2019-07-04 20:43:04
310,48.132377,11.575034,2019-07-04 20:18:04,48.129546,11.510991,2019-07-04 20:43:04
407,48.103756,11.53874,2019-07-04 20:13:04,48.141538,11.497914,2019-07-04 20:43:04
29,48.158386,11.584988,2019-07-04 20:13:04,48.276714,11.562006,2019-07-04 20:53:04
169,48.139893,11.535456,2019-07-04 20:28:04,48.141822,11.571942,2019-07-04 20:53:04
496,48.095014,11.568902,2019-07-04 20:03:03,48.141588,11.571555,2019-07-04 20:53:04
408,48.142496,11.575418,2019-07-04 19:28:03,48.134737,11.581241,2019-07-04 20:53:04
267,48.176825,11.565095,2019-07-04 20:18:04,48.134391,11.552919,2019-07-04 20:53:04
393,48.155767,11.57957,2019-07-04 20:18:04,48.130106,11.554022,2019-07-04 20:53:04
325,48.116875,11.542606,2019-07-04 20:08:04,48.138039,11.563009,2019-07-04 20:53:04
281,48.100481,11.545739,2019-07-04 20:23:04,48.149113,11.550283,2019-07-04 20:53:04
178,48.160435,11.528321,2019-07-04 20:23:04,48.151839,11.58424,2019-07-04 20:53:04
485,48.140156,11.588118,2019-07-04 20:28:04,48.151434,11.567768,2019-07-04 20:53:04
412,48.166422,11.580293,2019-07-04 20:28:04,48.155936,11.56241,2019-07-04 20:53:04
318,48.170283,11.574487,2019-07-04 07:13:03,48.16291,11.554907,2019-07-04 20:53:04
201,48.153459,11.563075,2019-07-04 01:28:03,48.158921,11.573727,2019-07-04 20:53:04
170,48.14802,11.617773,2019-07-04 20:08:04,48.17504,11.563239,2019-07-04 20:53:04
338,48.170973,11.58588,2019-07-04 20:18:04,48.123118,11.594175,2019-07-04 20:53:04
144,48.168813,11.573686,2019-07-04 20:18:04,48.121248,11.582026,2019-07-04 20:53:04
609,48.133385,11.596083,2019-07-04 19:38:03,48.133045,11.592264,2019-07-04 20:53:04
300,48.123654,11.563458,2019-07-04 18:13:04,48.121991,11.544053,2019-07-04 20:53:04
189,48.101471,11.56712,2019-07-04 20:18:04,48.117158,11.545645,2019-07-04 20:53:04
372,48.125826,11.562424,2019-07-04 11:08:04,48.121907,11.548504,2019-07-04 20:53:04
48,48.100884,11.580223,2019-07-04 18:43:03,48.123566,11.507984,2019-07-04 20:53:04
480,48.160041,11.579236,2019-07-04 20:23:04,48.158493,11.516099,2019-07-04 20:53:04
56,48.269903,11.67112,2019-07-04 20:13:04,48.161288,11.535894,2019-07-04 20:53:04
464,48.123149,11.575556,2019-07-04 20:08:04,48.170074,11.537181,2019-07-04 20:53:04
39,48.185389,11.615459,2019-07-04 20:28:04,48.205005,11.571246,2019-07-04 20:53:04
256,48.101219,11.586516,2019-07-04 19:53:03,48.184825,11.557927,2019-07-04 20:53:04
108,48.089013,11.56087,2019-07-04 19:53:03,48.168536,11.560266,2019-07-04 20:53:04
143,48.149613,11.55312,2019-07-04 19:43:03,48.180576,11.577615,2019-07-04 20:53:04
52,48.149244,11.503819,2019-07-04 20:03:03,48.1807,11.554042,2019-07-04 20:53:04
439,48.143571,11.536595,2019-07-04 16:38:03,48.160739,11.592308,2019-07-04 20:53:04
166,48.130468,11.511558,2019-07-04 06:13:03,48.141443,11.600649,2019-07-04 20:53:04
355,48.141823,11.619531,2019-07-04 17:13:03,48.151977,11.628916,2019-07-04 20:53:04
212,48.117979,11.582519,2019-07-04 20:28:04,48.127209,11.617728,2019-07-04 20:53:04
422,48.162659,11.562427,2019-07-04 09:43:03,48.110943,11.600238,2019-07-04 20:53:04
345,48.120245,11.521763,2019-07-04 20:28:04,48.111221,11.579159,2019-07-04 20:53:04
226,48.189156,11.584954,2019-07-04 19:48:03,48.112985,11.570418,2019-07-04 20:53:04
366,48.155737,11.514131,2019-07-04 05:23:03,48.080501,11.491764,2019-07-04 20:53:04
268,48.148483,11.520401,2019-07-04 19:48:03,48.100919,11.529446,2019-07-04 20:53:04
113,48.097985,11.544933,2019-07-04 20:23:04,48.096965,11.507327,2019-07-04 20:53:04
283,48.159271,11.56908,2019-07-04 06:18:03,48.09848,11.538554,2019-07-04 20:53:04
257,48.14031,11.465102,2019-07-04 18:53:03,48.143601,11.464596,2019-07-04 20:53:04
206,48.198754,11.623603,2019-07-04 19:43:03,48.130494,11.482876,2019-07-04 20:53:04
394,48.16415,11.580884,2019-07-04 17:33:03,48.13624,11.506976,2019-07-04 20:53:04
567,48.144161,11.543684,2019-07-04 20:18:04,48.14121,11.494769,2019-07-04 20:53:04
295,48.15737,11.567547,2019-07-04 20:13:04,48.141402,11.572254,2019-07-04 20:58:04
243,48.150964,11.578891,2019-07-04 12:48:03,48.138654,11.582393,2019-07-04 20:58:04
596,48.116926,11.506255,2019-07-04 08:58:03,48.130526,11.572578,2019-07-04 20:58:04
376,48.129256,11.592864,2019-07-04 19:13:03,48.147124,11.570721,2019-07-04 20:58:04
192,48.175074,11.580563,2019-07-04 20:43:04,48.170272,11.578993,2019-07-04 20:58:04
61,48.123621,11.547372,2019-07-04 20:23:04,48.12821,11.591068,2019-07-04 20:58:04
7,48.12425,11.542707,2019-07-04 17:28:03,48.112801,11.538194,2019-07-04 20:58:04
297,48.137679,11.545619,2019-07-04 20:28:04,48.120908,11.531281,2019-07-04 20:58:04
585,48.150286,11.582995,2019-07-04 20:18:04,48.103997,11.527136,2019-07-04 20:58:04
392,48.146184,11.571783,2019-07-04 20:23:04,48.162339,11.511878,2019-07-04 20:58:04
269,48.154841,11.613968,2019-07-04 06:53:03,48.146774,11.527024,2019-07-04 20:58:04
285,48.111289,11.594869,2019-07-04 17:43:03,48.181285,11.521353,2019-07-04 20:58:04
36,48.160444,11.602838,2019-07-04 20:28:04,48.180515,11.567421,2019-07-04 20:58:04
134,48.183651,11.554026,2019-07-04 20:43:04,48.196014,11.580754,2019-07-04 20:58:04
326,48.167117,11.553928,2019-07-04 20:28:04,48.196756,11.578158,2019-07-04 20:58:04
217,48.129025,11.591823,2019-07-04 20:18:04,48.190681,11.616251,2019-07-04 20:58:04
276,48.134663,11.543487,2019-07-03 21:28:03,48.153405,11.58772,2019-07-04 20:58:04
120,48.092302,11.649908,2019-07-04 20:18:04,48.099378,11.538219,2019-07-04 20:58:04
190,48.146766,11.577026,2019-07-04 20:43:04,48.095617,11.527589,2019-07-04 20:58:04
320,48.16682,11.57708,2019-07-04 13:38:03,48.142943,11.505694,2019-07-04 20:58:04
238,48.164621,11.562065,2019-07-04 20:28:04,48.131681,11.570293,2019-07-04 21:03:03
156,48.102822,11.532075,2019-07-04 20:13:04,48.132581,11.564913,2019-07-04 21:03:03
540,48.165212,11.519014,2019-07-04 14:53:03,48.129864,11.578574,2019-07-04 21:03:03
210,48.252079,11.63486,2019-07-04 16:53:03,48.142972,11.551463,2019-07-04 21:03:03
69,48.134998,11.580228,2019-07-04 19:53:03,48.133794,11.581186,2019-07-04 21:03:03
493,48.134434,11.577608,2019-07-04 20:28:04,48.141497,11.563134,2019-07-04 21:03:03
124,48.115377,11.474378,2019-07-04 20:28:04,48.160445,11.560229,2019-07-04 21:03:03
162,48.158159,11.587869,2019-07-04 20:08:04,48.126628,11.592577,2019-07-04 21:03:03
377,48.139359,11.560458,2019-07-04 10:13:03,48.105558,11.540052,2019-07-04 21:03:03
294,48.185678,11.560011,2019-07-04 20:28:04,48.168922,11.532421,2019-07-04 21:03:03
13,48.177848,11.592065,2019-07-04 15:48:03,48.147032,11.526084,2019-07-04 21:03:03
303,48.162412,11.538229,2019-07-04 18:03:03,48.163223,11.529037,2019-07-04 21:03:03
50,48.067426,11.546802,2019-07-04 20:18:04,48.151737,11.52708,2019-07-04 21:03:03
225,48.166803,11.579154,2019-07-04 05:13:03,48.1518,11.535479,2019-07-04 21:03:03
559,48.168061,11.584246,2019-07-04 20:28:04,48.179842,11.587415,2019-07-04 21:03:03
382,48.156684,11.579737,2019-07-04 19:53:03,48.172554,11.584233,2019-07-04 21:03:03
216,48.141588,11.591705,2019-07-04 05:53:03,48.162211,11.584203,2019-07-04 21:03:03
176,48.171157,11.585257,2019-07-04 20:28:04,48.094659,11.570964,2019-07-04 21:03:03
411,48.143843,11.580413,2019-07-04 19:48:03,48.27678,11.561992,2019-07-04 21:18:03
166,48.141443,11.600649,2019-07-04 20:53:04,48.138642,11.590368,2019-07-04 21:18:03
307,48.163449,11.58804,2019-07-04 20:53:04,48.140949,11.586359,2019-07-04 21:18:03
282,48.18606,11.562434,2019-07-03 22:28:03,48.141492,11.588743,2019-07-04 21:18:03
55,48.160084,11.578689,2019-07-04 19:38:03,48.139288,11.586056,2019-07-04 21:18:03
223,48.206406,11.582746,2019-07-04 20:28:04,48.134836,11.560778,2019-07-04 21:18:03
612,48.121768,11.601489,2019-07-04 18:53:03,48.13201,11.579937,2019-07-04 21:18:03
118,48.135476,11.500957,2019-07-04 20:28:04,48.131614,11.566566,2019-07-04 21:18:03
35,48.114861,11.477017,2019-07-04 20:28:04,48.148547,11.560484,2019-07-04 21:18:03
289,48.120794,11.602049,2019-07-04 20:53:04,48.147504,11.574138,2019-07-04 21:18:03
602,48.130408,11.572735,2019-07-04 19:48:03,48.161153,11.567652,2019-07-04 21:18:03
202,48.10974,11.528939,2019-07-04 05:43:03,48.167082,11.578482,2019-07-04 21:18:03
478,48.102705,11.531182,2019-07-04 20:23:04,48.167991,11.566647,2019-07-04 21:18:03
614,48.146558,11.507251,2019-07-04 19:53:03,48.17006,11.563628,2019-07-04 21:18:03
511,48.138347,11.585723,2019-07-04 20:43:04,48.159574,11.575302,2019-07-04 21:18:03
152,48.160849,11.535901,2019-07-04 20:53:04,48.161503,11.572506,2019-07-04 21:18:03
434,48.133718,11.597459,2019-07-04 21:03:03,48.123995,11.585519,2019-07-04 21:18:03
423,48.154365,11.571058,2019-07-04 20:28:04,48.1311,11.595621,2019-07-04 21:18:03
397,48.108491,11.524002,2019-07-04 19:48:03,48.131364,11.598983,2019-07-04 21:18:03
322,48.126346,11.581634,2019-07-04 20:18:04,48.131181,11.605077,2019-07-04 21:18:03
105,48.130218,11.610738,2019-07-04 20:43:04,48.128176,11.588494,2019-07-04 21:18:03
384,48.138321,11.528201,2019-07-04 04:33:03,48.134304,11.599787,2019-07-04 21:18:03
378,48.129965,11.556173,2019-07-04 20:58:04,48.104091,11.538168,2019-07-04 21:18:03
339,48.143555,11.595123,2019-07-04 06:08:03,48.110409,11.552206,2019-07-04 21:18:03
184,48.120069,11.558859,2019-07-04 20:58:04,48.127281,11.513929,2019-07-04 21:18:03
20,48.129919,11.557076,2019-07-04 20:43:04,48.114358,11.509909,2019-07-04 21:18:03
111,48.164173,11.552893,2019-07-04 20:43:04,48.116477,11.518468,2019-07-04 21:18:03
389,48.124191,11.535592,2019-07-04 20:58:04,48.123046,11.535312,2019-07-04 21:18:03
209,48.118214,11.507299,2019-07-04 20:08:04,48.11893,11.507234,2019-07-04 21:18:03
522,48.131935,11.576179,2019-07-04 00:23:04,48.156357,11.530599,2019-07-04 21:18:03
72,48.169515,11.561144,2019-07-04 17:43:03,48.16592,11.527922,2019-07-04 21:18:03
122,48.153863,11.541708,2019-07-04 20:43:04,48.151821,11.516029,2019-07-04 21:18:03
221,48.143025,11.571286,2019-07-04 20:23:04,48.160754,11.513762,2019-07-04 21:18:03
588,48.109778,11.461102,2019-07-04 20:28:04,48.160053,11.514161,2019-07-04 21:18:03
218,48.192713,11.61804,2019-07-04 13:38:03,48.150622,11.511308,2019-07-04 21:18:03
231,48.130557,11.537682,2019-07-04 16:03:03,48.153365,11.533276,2019-07-04 21:18:03
22,48.196743,11.614574,2019-07-04 20:53:04,48.156181,11.534833,2019-07-04 21:18:03
198,48.161193,11.560109,2019-07-04 20:53:04,48.177612,11.531032,2019-07-04 21:18:03
509,48.200461,11.589658,2019-07-04 20:08:04,48.198243,11.588614,2019-07-04 21:18:03
371,48.13574,11.613472,2019-07-04 08:53:03,48.157451,11.58363,2019-07-04 21:18:03
325,48.138039,11.563009,2019-07-04 20:53:04,48.158634,11.585103,2019-07-04 21:18:03
247,48.132644,11.584122,2019-07-04 20:53:04,48.161471,11.589258,2019-07-04 21:18:03
146,48.158778,11.574846,2019-07-04 20:18:04,48.138741,11.614681,2019-07-04 21:18:03
604,48.125622,11.604772,2019-07-04 20:28:04,48.135997,11.630856,2019-07-04 21:18:03
539,48.145031,11.602912,2019-07-04 20:53:04,48.144072,11.62506,2019-07-04 21:18:03
274,48.181194,11.581703,2019-07-04 20:13:04,48.160227,11.621366,2019-07-04 21:18:03
622,48.14936,11.600184,2019-07-04 20:58:04,48.162293,11.614966,2019-07-04 21:18:03
331,48.127249,11.553774,2019-07-04 17:53:03,48.132938,11.619633,2019-07-04 21:18:03
483,48.114527,11.530447,2019-07-04 18:18:03,48.102235,11.594891,2019-07-04 21:18:03
365,48.148191,11.55499,2019-07-04 20:13:04,48.10671,11.589868,2019-07-04 21:18:03
601,48.185167,11.653864,2019-07-04 17:13:03,48.112941,11.57704,2019-07-04 21:18:03
574,48.138815,11.528187,2019-07-04 20:03:03,48.092889,11.557463,2019-07-04 21:18:03
54,48.086088,11.505105,2019-07-04 20:43:04,48.087446,11.556791,2019-07-04 21:18:03
329,48.124638,11.590311,2019-07-04 20:43:04,48.104696,11.581403,2019-07-04 21:18:03
482,48.151709,11.576721,2019-07-04 13:03:03,48.089813,11.518095,2019-07-04 21:18:03
621,48.1712,11.582679,2019-07-04 20:43:04,48.083974,11.509008,2019-07-04 21:18:03
446,48.164971,11.528446,2019-07-04 19:53:03,48.124811,11.498833,2019-07-04 21:18:03
250,48.27681,11.561948,2019-07-04 20:43:04,48.250714,11.636246,2019-07-04 21:18:03
580,48.150292,11.559777,2019-07-04 20:28:04,48.129681,11.567508,2019-07-04 21:23:03
391,48.118076,11.51393,2019-07-04 20:58:04,48.154488,11.564193,2019-07-04 21:23:03
17,48.15099,11.584271,2019-07-04 16:28:03,48.142121,11.570662,2019-07-04 21:23:03
41,48.156986,11.567428,2019-07-04 21:03:03,48.156987,11.567428,2019-07-04 21:23:03
236,48.250405,11.635698,2019-07-04 19:03:03,48.16898,11.582899,2019-07-04 21:23:03
246,48.1633,11.5402,2019-07-04 21:03:03,48.162783,11.563901,2019-07-04 21:23:03
335,48.131207,11.587524,2019-07-04 19:38:03,48.121686,11.582171,2019-07-04 21:23:03
30,48.144143,11.590753,2019-07-04 21:03:03,48.132074,11.60549,2019-07-04 21:23:03
193,48.112531,11.508324,2019-07-04 20:23:04,48.113186,11.512071,2019-07-04 21:23:03
169,48.141822,11.571942,2019-07-04 20:58:04,48.162745,11.519738,2019-07-04 21:23:03
607,48.131899,11.539508,2019-07-04 20:43:04,48.146122,11.520278,2019-07-04 21:23:03
353,48.109942,11.585382,2019-07-02 05:23:04,48.151258,11.53331,2019-07-04 21:23:03
528,48.15758,11.540473,2019-07-04 20:53:04,48.138406,11.639509,2019-07-04 21:23:03
390,48.181826,11.587154,2019-07-04 18:33:03,48.142397,11.616143,2019-07-04 21:23:03
226,48.112985,11.570418,2019-07-04 20:53:04,48.109283,11.580823,2019-07-04 21:23:03
555,48.184832,11.558022,2019-07-04 20:53:04,48.10217,11.587152,2019-07-04 21:23:03
59,48.134671,11.565987,2019-07-04 20:43:04,48.115546,11.568425,2019-07-04 21:23:03
403,48.128099,11.587878,2019-07-04 20:43:04,48.115375,11.474352,2019-07-04 21:23:03
475,48.128275,11.602235,2019-07-04 20:28:04,48.1516,11.459278,2019-07-04 21:23:03
162,48.126628,11.592577,2019-07-04 21:03:03,48.138436,11.583495,2019-07-04 21:28:03
495,48.101239,11.591003,2019-07-04 19:28:03,48.138623,11.555952,2019-07-04 21:28:03
179,48.168639,11.586342,2019-07-04 17:23:04,48.137499,11.554766,2019-07-04 21:28:03
369,48.128075,11.561638,2019-07-04 08:48:03,48.153451,11.565733,2019-07-04 21:28:03
464,48.170074,11.537181,2019-07-04 20:53:04,48.149202,11.566031,2019-07-04 21:28:03
333,48.160238,11.568998,2019-07-04 19:33:03,48.160834,11.566767,2019-07-04 21:28:03
501,48.112902,11.602708,2019-07-04 06:23:03,48.166895,11.560139,2019-07-04 21:28:03
151,48.112652,11.55098,2019-07-04 20:28:04,48.160472,11.560144,2019-07-04 21:28:03
357,48.179589,11.53676,2019-07-04 20:53:04,48.166952,11.578738,2019-07-04 21:28:03
500,48.195241,11.572984,2019-07-04 06:13:03,48.138395,11.598933,2019-07-04 21:28:03
135,48.13956,11.488738,2019-07-04 06:03:03,48.135638,11.60598,2019-07-04 21:28:03
3,48.166423,11.571431,2019-07-04 20:28:04,48.106531,11.549615,2019-07-04 21:28:03
549,48.149937,11.568409,2019-07-04 20:53:04,48.106842,11.533416,2019-07-04 21:28:03
140,48.194491,11.622894,2019-07-04 08:28:03,48.132751,11.534703,2019-07-04 21:28:03
631,48.132678,11.610663,2019-07-04 17:58:04,48.153771,11.53934,2019-07-04 21:28:03
319,48.101911,11.516991,2019-07-04 20:53:04,48.149963,11.503493,2019-07-04 21:28:03
341,48.150574,11.523016,2019-07-04 20:28:04,48.162817,11.544628,2019-07-04 21:28:03
306,48.149387,11.508797,2019-07-04 20:28:04,48.145313,11.534089,2019-07-04 21:28:03
625,48.135199,11.54253,2019-07-04 20:28:04,48.168614,11.535913,2019-07-04 21:28:03
267,48.134391,11.552919,2019-07-04 20:58:04,48.186997,11.577676,2019-07-04 21:28:03
245,48.123504,11.554846,2019-07-04 21:03:03,48.191997,11.617691,2019-07-04 21:28:03
130,48.143668,11.603672,2019-07-04 20:43:04,48.158186,11.587758,2019-07-04 21:28:03
159,48.162486,11.594478,2019-07-04 21:03:03,48.177729,11.607324,2019-07-04 21:28:03
254,48.192276,11.618101,2019-07-04 21:03:03,48.204861,11.585991,2019-07-04 21:28:03
460,48.138087,11.604859,2019-07-04 21:03:03,48.155483,11.584126,2019-07-04 21:28:03
261,48.200399,11.601944,2019-07-04 19:43:03,48.14294,11.615438,2019-07-04 21:28:03
293,48.109898,11.566943,2019-07-04 21:03:03,48.088506,11.520158,2019-07-04 21:28:03
185,48.150131,11.578352,2019-07-04 20:53:04,48.102842,11.532219,2019-07-04 21:28:03
525,48.146359,11.464033,2019-07-04 20:53:04,48.098315,11.514743,2019-07-04 21:28:03
18,48.140932,11.524926,2019-07-04 19:53:03,48.123269,11.501359,2019-07-04 21:28:03
196,48.157424,11.505798,2019-07-04 20:58:04,48.138448,11.511941,2019-07-04 21:28:03
419,48.102329,11.546019,2019-07-04 05:33:03,48.132254,11.577168,2019-07-04 21:38:03
161,48.122232,11.558719,2019-07-04 19:28:03,48.123727,11.560629,2019-07-04 21:38:03
486,48.159269,11.561251,2019-07-04 19:38:03,48.126687,11.546373,2019-07-04 21:38:03
588,48.160053,11.514161,2019-07-04 21:18:03,48.148756,11.552071,2019-07-04 21:38:03
485,48.151434,11.567768,2019-07-04 20:53:04,48.154654,11.573944,2019-07-04 21:38:03
508,48.143903,11.547271,2019-07-04 17:13:03,48.146742,11.55478,2019-07-04 21:38:03
373,48.174315,11.564327,2019-07-04 05:13:03,48.157581,11.557653,2019-07-04 21:38:03
99,48.161753,11.547408,2019-07-04 21:03:03,48.1697,11.564859,2019-07-04 21:38:03
82,48.096637,11.560455,2019-07-04 20:28:04,48.166681,11.559654,2019-07-04 21:38:03
198,48.177612,11.531032,2019-07-04 21:18:03,48.163307,11.560703,2019-07-04 21:38:03
520,48.155054,11.575892,2019-07-04 21:03:03,48.127958,11.587798,2019-07-04 21:38:03
14,48.126572,11.558778,2019-07-04 21:18:03,48.1272,11.592513,2019-07-04 21:38:03
503,48.095279,11.508208,2019-07-04 21:03:03,48.107934,11.539102,2019-07-04 21:38:03
494,48.108708,11.551002,2019-07-04 21:03:03,48.114496,11.533288,2019-07-04 21:38:03
429,48.130955,11.572037,2019-07-04 20:43:04,48.160815,11.544072,2019-07-04 21:38:03
47,48.151342,11.617803,2019-07-04 16:48:03,48.156353,11.530584,2019-07-04 21:38:03
386,48.152049,11.549724,2019-07-04 21:03:03,48.159697,11.537897,2019-07-04 21:38:03
286,48.201484,11.591198,2019-07-04 20:18:04,48.145553,11.538609,2019-07-04 21:38:03
491,48.12315,11.575554,2019-07-04 20:58:04,48.163561,11.513553,2019-07-04 21:38:03
285,48.181285,11.521353,2019-07-04 20:58:04,48.181838,11.519352,2019-07-04 21:38:03
534,48.107081,11.537684,2019-07-04 07:18:03,48.180483,11.568947,2019-07-04 21:38:03
107,48.181467,11.564684,2019-07-04 21:18:03,48.171483,11.6002,2019-07-04 21:38:03
210,48.142972,11.551463,2019-07-04 21:03:03,48.162962,11.588862,2019-07-04 21:38:03
476,48.116269,11.579593,2019-07-04 12:48:03,48.182433,11.588403,2019-07-04 21:38:03
619,48.112968,11.551211,2019-07-04 21:03:03,48.179782,11.587686,2019-07-04 21:38:03
627,48.154284,11.576283,2019-07-04 20:28:04,48.138334,11.655251,2019-07-04 21:38:03
244,48.168252,11.539801,2019-07-04 21:03:03,48.141478,11.615198,2019-07-04 21:38:03
487,48.181187,11.580984,2019-07-04 16:38:03,48.131519,11.626859,2019-07-04 21:38:03
507,48.116485,11.51759,2019-07-04 07:58:03,48.094395,11.508576,2019-07-04 21:38:03
402,48.164197,11.568201,2019-07-04 05:23:03,48.08782,11.504204,2019-07-04 21:38:03
136,48.202921,11.566718,2019-07-04 06:43:03,48.145433,11.451492,2019-07-04 21:38:03
56,48.161288,11.535894,2019-07-04 21:18:03,48.141619,11.516464,2019-07-04 21:38:03
417,48.135166,11.542467,2019-07-04 21:03:03,48.137126,11.558615,2019-07-04 21:43:03
1,48.088456,11.504894,2019-07-04 15:48:03,48.123384,11.557729,2019-07-04 21:43:03
132,48.16791,11.517815,2019-07-04 21:18:03,48.14382,11.550573,2019-07-04 21:43:03
551,48.149706,11.558308,2019-07-04 20:28:04,48.153784,11.554333,2019-07-04 21:43:03
177,48.169083,11.5338,2019-07-04 18:48:04,48.160592,11.559789,2019-07-04 21:43:03
556,48.140979,11.591371,2019-07-04 21:28:03,48.156613,11.575122,2019-07-04 21:43:03
192,48.170272,11.578993,2019-07-04 21:28:03,48.175879,11.581726,2019-07-04 21:43:03
106,48.160655,11.553823,2019-07-04 20:43:04,48.157895,11.554074,2019-07-04 21:43:03
393,48.130106,11.554022,2019-07-04 21:03:03,48.125478,11.578839,2019-07-04 21:43:03
364,48.136604,11.578319,2019-07-04 20:28:04,48.11545,11.539404,2019-07-04 21:43:03
194,48.090594,11.528854,2019-07-04 09:53:03,48.137822,11.545601,2019-07-04 21:43:03
28,48.103751,11.545042,2019-07-04 21:18:03,48.134676,11.544973,2019-07-04 21:43:03
61,48.12821,11.591068,2019-07-04 21:03:03,48.169593,11.511716,2019-07-04 21:43:03
324,48.160038,11.514421,2019-07-04 19:13:03,48.165989,11.516133,2019-07-04 21:43:03
547,48.1422,11.451042,2019-07-04 21:03:03,48.15968,11.543274,2019-07-04 21:43:03
599,48.160558,11.621681,2019-07-04 21:18:03,48.177905,11.556733,2019-07-04 21:43:03
115,48.122496,11.583066,2019-07-04 21:23:03,48.171525,11.593117,2019-07-04 21:43:03
332,48.158436,11.544931,2019-07-04 21:03:03,48.138349,11.655602,2019-07-04 21:43:03
629,48.095181,11.645627,2019-07-04 20:43:04,48.131841,11.627424,2019-07-04 21:43:03
473,48.147741,11.604972,2019-07-04 13:03:03,48.101132,11.590189,2019-07-04 21:43:03
23,48.165579,11.560653,2019-07-04 21:03:03,48.095844,11.535352,2019-07-04 21:43:03
178,48.151839,11.58424,2019-07-04 21:03:03,48.130247,11.496308,2019-07-04 21:43:03
305,48.177876,11.593069,2019-07-04 07:03:03,48.133593,11.498438,2019-07-04 21:43:03
60,48.145999,11.60173,2019-07-04 08:13:03,48.146611,11.56241,2019-07-04 21:48:03
79,48.134746,11.540528,2019-07-04 21:18:03,48.170729,11.567011,2019-07-04 21:48:03
202,48.167082,11.578482,2019-07-04 21:18:03,48.138227,11.536697,2019-07-04 21:48:03
27,48.145849,11.558221,2019-07-03 21:58:03,48.132291,11.536431,2019-07-04 21:48:03
379,48.11046,11.552241,2019-07-04 17:38:03,48.131868,11.539503,2019-07-04 21:48:03
586,48.143839,11.580435,2019-07-04 21:28:03,48.137742,11.540708,2019-07-04 21:48:03
2,48.159623,11.569114,2019-07-04 05:03:03,48.181416,11.519596,2019-07-04 21:48:03
444,48.137553,11.63957,2019-07-04 16:03:03,48.184322,11.557263,2019-07-04 21:48:03
292,48.111778,11.605198,2019-07-04 04:58:03,48.205093,11.572919,2019-07-04 21:48:03
428,48.128839,11.55842,2019-07-04 21:03:03,48.2065,11.581619,2019-07-04 21:48:03
201,48.158921,11.573727,2019-07-04 20:53:04,48.178871,11.591549,2019-07-04 21:48:03
296,48.16714,11.583775,2019-07-04 20:58:04,48.138378,11.639512,2019-07-04 21:48:03
229,48.121881,11.604979,2019-07-04 20:58:04,48.138361,11.656092,2019-07-04 21:48:03
416,48.150625,11.558254,2019-07-04 21:03:03,48.148954,11.62548,2019-07-04 21:48:03
522,48.156357,11.530599,2019-07-04 21:18:03,48.110798,11.592121,2019-07-04 21:48:03
474,48.152731,11.629186,2019-07-04 21:23:03,48.139169,11.556763,2019-07-04 21:53:03
94,48.102407,11.531345,2019-07-04 21:28:03,48.123278,11.558318,2019-07-04 21:53:03
535,48.102754,11.531546,2019-07-04 21:28:03,48.149811,11.560231,2019-07-04 21:53:03
545,48.132603,11.557189,2019-07-04 21:18:03,48.148389,11.553932,2019-07-04 21:53:03
270,48.1463,11.595712,2019-07-04 17:43:03,48.147206,11.569418,2019-07-04 21:53:03
173,48.12633,11.605784,2019-07-04 21:03:03,48.146586,11.570384,2019-07-04 21:53:03
